Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	sterol biosynthetic process (GO:0016126)	4/40	6.491469921955932e-08	2.20119843717233e-06	0	0	138.5	2292.20155718047	FDPS;NPC1L1;HMGCR;FDFT1
GO_Biological_Process_2018	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	3/13	2.4298488113208605e-07	6.971796974020622e-06	0	0	352.4117647058823	5367.325134065376	ABCA1;PPARG;LDLR
GO_Biological_Process_2018	positive regulation of cholesterol efflux (GO:0010875)	3/13	2.4298488113208605e-07	6.971796974020622e-06	0	0	352.4117647058823	5367.325134065376	ABCA1;LRP1;PON1
GO_Biological_Process_2018	positive regulation of cholesterol transport (GO:0032376)	3/17	5.762613044844332e-07	1.5353247612335255e-05	0	0	251.67226890756302	3615.7011498247193	ABCA1;LRP1;PON1
GO_Biological_Process_2018	regulation of cholesterol efflux (GO:0010874)	3/18	6.910743741904565e-07	1.7184716104869352e-05	0	0	234.88235294117646	3331.8104950828997	ABCA1;LRP1;PON1
GO_Biological_Process_2018	sterol transport (GO:0015918)	3/21	1.1242376339211231e-06	2.6208789840786183e-05	0	0	195.70588235294116	2680.8585177409204	ABCG8;NPC1L1;LDLR
GO_Biological_Process_2018	cholesterol efflux (GO:0033344)	3/23	1.495108360570783e-06	3.2804436381935415e-05	0	0	176.11764705882354	2362.320926120761	ABCA1;ABCG8;ABCG5
GO_Biological_Process_2018	lipid transport (GO:0006869)	4/91	1.8374459626157318e-06	3.807596355864821e-05	0	0	57.16379310344828	754.9698762882258	ABCA1;FABP6;NPC1L1;LDLR
GO_Biological_Process_2018	fatty acid metabolic process (GO:0006631)	4/106	3.3825932613832117e-06	6.640564665768093e-05	0	0	48.720588235294116	613.726814280676	LIPC;ACOT7;PON2;PON1
GO_Biological_Process_2018	regulation of alcohol biosynthetic process (GO:1902930)	3/34	5.016552290433423e-06	9.355870021658333e-05	0	0	113.561669829222	1385.7666714337506	FDPS;HMGCR;FDFT1
GO_Biological_Process_2018	regulation of cholesterol biosynthetic process (GO:0045540)	3/40	8.251090223899674e-06	0.00014655507873878942	0	0	95.11764705882355	1113.367773970659	FDPS;HMGCR;FDFT1
GO_Biological_Process_2018	regulation of cholesterol metabolic process (GO:0090181)	3/41	8.896823842210735e-06	0.00015084160423384563	0	0	92.60990712074305	1077.0361996489462	FDPS;HMGCR;FDFT1
GO_Biological_Process_2018	positive regulation of transport (GO:0051050)	3/44	1.1032325952813077e-05	0.00017146073251663656	0	0	85.82065997130559	979.6154457787004	LRP1;PON1;LDLR
GO_Biological_Process_2018	regulation of steroid biosynthetic process (GO:0050810)	3/44	1.1032325952813077e-05	0.00017146073251663656	0	0	85.82065997130559	979.6154457787004	FDPS;HMGCR;FDFT1
GO_Biological_Process_2018	negative regulation of cholesterol storage (GO:0010887)	2/6	1.4215693891863761e-05	0.0001828432352298339	0	0	554.8888888888888	6193.205890662571	ABCA1;PPARG
GO_Biological_Process_2018	aromatic compound catabolic process (GO:0019439)	2/6	1.4215693891863761e-05	0.0001828432352298339	0	0	554.8888888888888	6193.205890662571	PON2;PON1
GO_Biological_Process_2018	positive regulation of amyloid-beta clearance (GO:1900223)	2/6	1.4215693891863761e-05	0.0001828432352298339	0	0	554.8888888888888	6193.205890662571	LRP1;LDLR
GO_Biological_Process_2018	regulation of lysosomal protein catabolic process (GO:1905165)	2/6	1.4215693891863761e-05	0.0001828432352298339	0	0	554.8888888888888	6193.205890662571	LRP1;LDLR
GO_Biological_Process_2018	negative regulation of sterol transport (GO:0032372)	2/6	1.4215693891863761e-05	0.0001828432352298339	0	0	554.8888888888888	6193.205890662571	ABCG8;ABCG5
GO_Biological_Process_2018	lipid homeostasis (GO:0055088)	3/49	1.5298489183805048e-05	0.00019021121551864275	0	0	76.47314578005115	847.9156177144886	ABCA1;HNF4A;PPARG
GO_Biological_Process_2018	chylomicron remnant clearance (GO:0034382)	2/7	1.989010047124072e-05	0.00023932282179912217	0	0	443.88888888888886	4805.225245888671	LIPC;LDLR
GO_Biological_Process_2018	phospholipid homeostasis (GO:0055091)	2/8	2.650430025143172e-05	0.0002824601141081152	0	0	369.88888888888886	3897.964407357134	ABCA1;HNF4A
GO_Biological_Process_2018	regulation of nitrogen compound metabolic process (GO:0051171)	2/8	2.650430025143172e-05	0.0002824601141081152	0	0	369.88888888888886	3897.964407357134	LRP1;LDLR
GO_Biological_Process_2018	lipoprotein transport (GO:0042953)	2/8	2.650430025143172e-05	0.0002824601141081152	0	0	369.88888888888886	3897.964407357134	LRP1;PPARG
GO_Biological_Process_2018	lipoprotein localization (GO:0044872)	2/8	2.650430025143172e-05	0.0002824601141081152	0	0	369.88888888888886	3897.964407357134	LRP1;PPARG
GO_Biological_Process_2018	negative regulation of cholesterol transport (GO:0032375)	2/10	4.254530034649759e-05	0.0004176157112958842	0	0	277.3888888888889	2791.902844878657	ABCG8;ABCG5
GO_Biological_Process_2018	regulation of amyloid-beta clearance (GO:1900221)	2/10	4.254530034649759e-05	0.0004176157112958842	0	0	277.3888888888889	2791.902844878657	LRP1;LDLR
GO_Biological_Process_2018	intracellular cholesterol transport (GO:0032367)	2/10	4.254530034649759e-05	0.0004176157112958842	0	0	277.3888888888889	2791.902844878657	ABCA1;LDLR
GO_Biological_Process_2018	lipid biosynthetic process (GO:0008610)	3/72	4.8801979005045315e-05	0.0004667471325354333	0	0	50.923273657289	505.5530051618177	LIPC;HMGCR;FDFT1
GO_Biological_Process_2018	low-density lipoprotein receptor particle metabolic process (GO:0032799)	2/11	5.1968715833954213e-05	0.0004846082751516229	0	0	246.55555555555557	2432.238167772633	PCSK9;PPARG
GO_Biological_Process_2018	regulation of cholesterol storage (GO:0010885)	2/12	6.232515501994466e-05	0.0005670068981082772	0	0	221.88888888888889	2148.5823829138503	ABCA1;PPARG
GO_Biological_Process_2018	positive regulation of binding (GO:0051099)	3/81	6.941600980968772e-05	0.0006164802775955599	0	0	45.02714932126697	431.15265168858576	LRP1;PON1;PPARG
GO_Biological_Process_2018	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	2/13	7.361293042472065e-05	0.0006385493732190884	0	0	201.7070707070707	1919.5836350009774	ABCA1;PPARG
GO_Biological_Process_2018	lipoxygenase pathway (GO:0019372)	2/15	9.897575036981038e-05	0.0008390444292713469	0	0	170.65811965811966	1573.5763478145914	PON2;PON1
GO_Biological_Process_2018	negative regulation of lipid storage (GO:0010888)	2/16	0.00011304743026189121	0.0009370375886152317	0	0	158.46031746031747	1440.0403167035038	ABCA1;PPARG
GO_Biological_Process_2018	reverse cholesterol transport (GO:0043691)	2/17	0.0001280437171265482	0.0010382675323522275	0	0	147.88888888888889	1325.5486399086653	ABCA1;LIPC
GO_Biological_Process_2018	anion homeostasis (GO:0055081)	2/18	0.00014396293387323563	0.001142514347547168	0	0	138.63888888888889	1226.393330101256	ABCA1;HNF4A
GO_Biological_Process_2018	regulation of cholesterol transport (GO:0032374)	2/20	0.00017856345892201654	0.0013875868787065035	0	0	123.22222222222223	1063.4775841223657	LRP1;PPARG
GO_Biological_Process_2018	acylglycerol homeostasis (GO:0055090)	2/22	0.00021683563043902655	0.0016175938030751386	0	0	110.88888888888887	935.4998014387868	LIPC;HNF4A
GO_Biological_Process_2018	triglyceride catabolic process (GO:0019433)	2/22	0.00021683563043902655	0.0016175938030751386	0	0	110.88888888888887	935.4998014387868	LIPC;FABP6
GO_Biological_Process_2018	triglyceride homeostasis (GO:0070328)	2/28	0.0003535487787187227	0.0025857587149428147	0	0	85.27350427350427	677.710245242856	LIPC;HNF4A
GO_Biological_Process_2018	regulation of macrophage derived foam cell differentiation (GO:0010743)	2/29	0.00037951013487726263	0.002722255390561903	0	0	82.1111111111111	646.7587799889341	ABCA1;PPARG
GO_Biological_Process_2018	acylglycerol catabolic process (GO:0046464)	2/30	0.00040637445946356223	0.0028599561015077123	0	0	79.17460317460319	618.2139479571657	LIPC;FABP6
GO_Biological_Process_2018	negative regulation of cellular metabolic process (GO:0031324)	2/34	0.0005228284778315545	0.003611389300577219	0	0	69.2638888888889	523.3757526021546	PCSK9;PPARG
GO_Biological_Process_2018	chemical homeostasis (GO:0048878)	2/38	0.0006535983868982156	0.004432585423873353	0	0	61.555555555555564	451.38796503065805	HNF4A;PPARG
GO_Biological_Process_2018	icosanoid metabolic process (GO:0006690)	2/46	0.0009576675617417908	0.006378750009458714	0	0	50.343434343434346	349.9377081556704	PON2;PON1
GO_Biological_Process_2018	fatty acid biosynthetic process (GO:0006633)	2/47	0.0009996316450557327	0.006541449186066462	0	0	49.22222222222222	340.0331999878986	LIPC;ACOT7
GO_Biological_Process_2018	triglyceride metabolic process (GO:0006641)	2/52	0.0012225237433500784	0.007862092349475507	0	0	44.28888888888889	297.03839920616235	LIPC;FABP6
GO_Biological_Process_2018	phospholipid transport (GO:0015914)	2/58	0.001518540041667372	0.009600261619354742	0	0	39.53174603174603	256.56126516524466	ABCA1;LDLR
GO_Biological_Process_2018	regulation of protein metabolic process (GO:0051246)	2/59	0.0015708812917978867	0.00960555281705921	0	0	38.83625730994152	250.73147869740143	LRP1;LDLR
GO_Biological_Process_2018	sterol metabolic process (GO:0016125)	2/59	0.0015708812917978867	0.00960555281705921	0	0	38.83625730994152	250.73147869740143	ABCA1;HMGCR
GO_Biological_Process_2018	carbohydrate homeostasis (GO:0033500)	2/63	0.0017887742591710433	0.010761496752754826	0	0	36.28233151183971	229.5301805177287	HNF4A;PPARG
GO_Biological_Process_2018	positive regulation of endocytosis (GO:0045807)	2/64	0.0018453715711163688	0.010925771365498506	0	0	35.69534050179212	224.70483233806272	LRP1;LDLR
GO_Biological_Process_2018	regulation of endocytosis (GO:0030100)	2/69	0.002141023611244188	0.012478153234282537	0	0	33.02321724709785	202.976255104392	LRP1;LDLR
GO_Biological_Process_2018	response to insulin (GO:0032868)	2/71	0.002265165629135075	0.012801617873748228	0	0	32.06280193236715	195.2659072256636	PCSK9;PPARG
GO_Biological_Process_2018	phosphatidylcholine metabolic process (GO:0046470)	2/71	0.002265165629135075	0.012801617873748228	0	0	32.06280193236715	195.2659072256636	LIPC;PON1
GO_Biological_Process_2018	glucose homeostasis (GO:0042593)	2/74	0.002457640766697475	0.013682089641465046	0	0	30.722222222222218	184.5961136225927	HNF4A;PPARG
GO_Biological_Process_2018	steroid biosynthetic process (GO:0006694)	2/79	0.002795027657423244	0.015109352408969129	0	0	28.720057720057717	168.87144870732206	HMGCR;FDFT1
GO_Biological_Process_2018	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2/79	0.002795027657423244	0.015109352408969129	0	0	28.720057720057717	168.87144870732206	FAS;PPARG
GO_Biological_Process_2018	positive regulation of cellular component organization (GO:0051130)	2/106	0.00496760240434477	0.02479560446218508	0	0	21.235042735042732	112.64803627089995	LRP1;LDLR
GO_Biological_Process_2018	cellular response to starvation (GO:0009267)	2/107	0.005059198395450951	0.02479560446218508	0	0	21.03174603174603	111.18531868631158	PCSK9;FAS
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2/109	0.005244730259552087	0.02479560446218508	0	0	20.63655244029076	108.3528679492363	FAS;PPARG
GO_Biological_Process_2018	cellular response to peptide hormone stimulus (GO:0071375)	2/110	0.005338663152530057	0.02479560446218508	0	0	20.444444444444443	106.98128006787495	PCSK9;PPARG
GO_Biological_Process_2018	cellular response to insulin stimulus (GO:0032869)	2/110	0.005338663152530057	0.02479560446218508	0	0	20.444444444444443	106.98128006787495	PCSK9;PPARG
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	3/363	0.005374630606926805	0.02479560446218508	0	0	9.617647058823527	50.26245282766558	FABP6;HNF4A;PPARG
GO_Biological_Process_2018	macrophage derived foam cell differentiation (GO:0010742)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	PPARG
GO_Biological_Process_2018	lipoprotein metabolic process (GO:0042157)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	NPC1L1
GO_Biological_Process_2018	white fat cell differentiation (GO:0050872)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	PPARG
GO_Biological_Process_2018	astrocyte activation (GO:0048143)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	LRP1
GO_Biological_Process_2018	negative regulation of receptor biosynthetic process (GO:0010871)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	PPARG
GO_Biological_Process_2018	platelet dense granule organization (GO:0060155)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	ABCA1
GO_Biological_Process_2018	negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	PPARG
GO_Biological_Process_2018	cholesterol import (GO:0070508)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	LDLR
GO_Biological_Process_2018	foam cell differentiation (GO:0090077)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	PPARG
GO_Biological_Process_2018	negative regulation of response to interferon-gamma (GO:0060331)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	PPARG
GO_Biological_Process_2018	sterol import (GO:0035376)	1/6	0.0059856908667451705	0.02479560446218508	0	0	210.26315789473685	1076.2074808846232	LDLR
GO_Biological_Process_2018	negative regulation of macromolecule metabolic process (GO:0010605)	2/124	0.006734529108868724	0.02479560446218508	0	0	18.0856102003643	90.4372274339782	PCSK9;LDLR
GO_Biological_Process_2018	regulation of sterol transport (GO:0032371)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LRP1
GO_Biological_Process_2018	ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	ACOT7
GO_Biological_Process_2018	purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	ACOT7
GO_Biological_Process_2018	intracellular sterol transport (GO:0032366)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	ABCA1
GO_Biological_Process_2018	pri-miRNA transcription from RNA polymerase II promoter (GO:0061614)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	PPARG
GO_Biological_Process_2018	peroxisome proliferator activated receptor signaling pathway (GO:0035357)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	PPARG
GO_Biological_Process_2018	regulation of transcription involved in cell fate commitment (GO:0060850)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	PPARG
GO_Biological_Process_2018	terpenoid metabolic process (GO:0006721)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	FDFT1
GO_Biological_Process_2018	regulation of low-density lipoprotein particle clearance (GO:0010988)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	PCSK9
GO_Biological_Process_2018	coenzyme A biosynthetic process (GO:0015937)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	ACOT7
GO_Biological_Process_2018	positive regulation of lipid transport (GO:0032370)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LRP1
GO_Biological_Process_2018	negative regulation of macrophage activation (GO:0043031)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LDLR
GO_Biological_Process_2018	negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LRP1
GO_Biological_Process_2018	regulation of microglial cell activation (GO:1903978)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LDLR
GO_Biological_Process_2018	negative regulation of nitrogen compound metabolic process (GO:0051172)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LDLR
GO_Biological_Process_2018	regulation of Cdc42 protein signal transduction (GO:0032489)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	ABCA1
GO_Biological_Process_2018	cellular response to sterol depletion (GO:0071501)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	NPC1L1
GO_Biological_Process_2018	regulation of extracellular matrix organization (GO:1903053)	1/7	0.006979995894180786	0.02479560446218508	0	0	175.21052631578945	869.8689177892479	LRP1
GO_Biological_Process_2018	regulation of macromolecule metabolic process (GO:0060255)	2/129	0.00726914161333907	0.02557914926203277	0	0	17.36920384951881	85.52799311302711	LRP1;LDLR
GO_Biological_Process_2018	organophosphate catabolic process (GO:0046434)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	PON1
GO_Biological_Process_2018	interleukin-1 beta secretion (GO:0050702)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	ABCA1
GO_Biological_Process_2018	regulation of stress-activated protein kinase signaling cascade (GO:0070302)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	FAS
GO_Biological_Process_2018	positive regulation of smooth muscle cell apoptotic process (GO:0034393)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	PPARG
GO_Biological_Process_2018	regulation of lipid transport (GO:0032368)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	LRP1
GO_Biological_Process_2018	aorta development (GO:0035904)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	LRP1
GO_Biological_Process_2018	isoprenoid metabolic process (GO:0006720)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	HMGCR
GO_Biological_Process_2018	regulation of amyloid fibril formation (GO:1905906)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	LDLR
GO_Biological_Process_2018	isoprenoid biosynthetic process (GO:0008299)	1/8	0.0079733565142536	0.025861408520144288	0	0	150.1729323308271	725.5830081396663	HMGCR
GO_Biological_Process_2018	response to lipid (GO:0033993)	2/140	0.008510866989533416	0.0265415358264	0	0	15.975845410628018	76.1474526911422	FAS;PPARG
GO_Biological_Process_2018	very-low-density lipoprotein particle remodeling (GO:0034372)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	LIPC
GO_Biological_Process_2018	secretory granule organization (GO:0033363)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	ABCA1
GO_Biological_Process_2018	protein autoprocessing (GO:0016540)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	PCSK9
GO_Biological_Process_2018	ornithine metabolic process (GO:0006591)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	HNF4A
GO_Biological_Process_2018	interleukin-1 secretion (GO:0050701)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	ABCA1
GO_Biological_Process_2018	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	FAS
GO_Biological_Process_2018	positive regulation of triglyceride biosynthetic process (GO:0010867)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	LDLR
GO_Biological_Process_2018	long-chain fatty acid biosynthetic process (GO:0042759)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	ACOT7
GO_Biological_Process_2018	interleukin-1 beta production (GO:0032611)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	ABCA1
GO_Biological_Process_2018	regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)	1/9	0.008965773496317423	0.0265415358264	0	0	131.39473684210526	619.439581424405	LRP1
GO_Biological_Process_2018	negative regulation of cell differentiation (GO:0045596)	2/150	0.009716646481874956	0.027109878568584315	0	0	14.888888888888891	68.99384156820625	ABCA1;PPARG
GO_Biological_Process_2018	low-density lipoprotein particle receptor catabolic process (GO:0032802)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	PCSK9
GO_Biological_Process_2018	regulation of phospholipase activity (GO:0010517)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	LRP1
GO_Biological_Process_2018	response to laminar fluid shear stress (GO:0034616)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	ABCA1
GO_Biological_Process_2018	positive regulation of lipid localization (GO:1905954)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	LRP1
GO_Biological_Process_2018	negative regulation of sodium ion transmembrane transport (GO:1902306)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	PCSK9
GO_Biological_Process_2018	negative regulation of gene silencing by miRNA (GO:0060965)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	PPARG
GO_Biological_Process_2018	coenzyme A metabolic process (GO:0015936)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	ACOT7
GO_Biological_Process_2018	negative regulation of sodium ion transmembrane transporter activity (GO:2000650)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	PCSK9
GO_Biological_Process_2018	medium-chain fatty acid metabolic process (GO:0051791)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	ACOT7
GO_Biological_Process_2018	negative regulation of cell activation (GO:0050866)	1/10	0.009957247624386194	0.027109878568584315	0	0	116.7894736842105	538.3357753631752	LDLR
GO_Biological_Process_2018	transcytosis (GO:0045056)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	LRP1
GO_Biological_Process_2018	drug transmembrane transport (GO:0006855)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	ABCG5
GO_Biological_Process_2018	cellular response to increased oxygen levels (GO:0036295)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	FAS
GO_Biological_Process_2018	low-density lipoprotein particle remodeling (GO:0034374)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	LIPC
GO_Biological_Process_2018	mononuclear cell differentiation (GO:1903131)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	PPARG
GO_Biological_Process_2018	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097296)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	FAS
GO_Biological_Process_2018	monocyte differentiation (GO:0030224)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	PPARG
GO_Biological_Process_2018	negative regulation of receptor binding (GO:1900121)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	PCSK9
GO_Biological_Process_2018	regulation of receptor biosynthetic process (GO:0010869)	1/11	0.01094777970285598	0.027896930323314258	0	0	105.10526315789473	474.5101770765117	PPARG
GO_Biological_Process_2018	transcription initiation from RNA polymerase II promoter (GO:0006367)	2/160	0.010994232593906693	0.027896930323314258	0	0	13.939521800281296	62.87260241480124	HNF4A;PPARG
GO_Biological_Process_2018	negative regulation of vascular smooth muscle cell proliferation (GO:1904706)	1/12	0.011937370540334344	0.029293679023320463	0	0	95.54545454545456	423.08305184927315	PPARG
GO_Biological_Process_2018	regulation of sequestering of triglyceride (GO:0010889)	1/12	0.011937370540334344	0.029293679023320463	0	0	95.54545454545456	423.08305184927315	PPARG
GO_Biological_Process_2018	regulation of vascular endothelial cell proliferation (GO:1905562)	1/12	0.011937370540334344	0.029293679023320463	0	0	95.54545454545456	423.08305184927315	PPARG
GO_Biological_Process_2018	phospholipid efflux (GO:0033700)	1/12	0.011937370540334344	0.029293679023320463	0	0	95.54545454545456	423.08305184927315	ABCA1
GO_Biological_Process_2018	regulation of cholesterol homeostasis (GO:2000188)	1/12	0.011937370540334344	0.029293679023320463	0	0	95.54545454545456	423.08305184927315	HNF4A
GO_Biological_Process_2018	regulation of triglyceride biosynthetic process (GO:0010866)	1/13	0.01292602095289387	0.030515226679933	0	0	87.57894736842104	380.8381798737429	LDLR
GO_Biological_Process_2018	positive regulation of sodium ion transport (GO:0010765)	1/13	0.01292602095289387	0.030515226679933	0	0	87.57894736842104	380.8381798737429	PRSS8
GO_Biological_Process_2018	intestinal absorption (GO:0050892)	1/13	0.01292602095289387	0.030515226679933	0	0	87.57894736842104	380.8381798737429	NPC1L1
GO_Biological_Process_2018	placenta development (GO:0001890)	1/13	0.01292602095289387	0.030515226679933	0	0	87.57894736842104	380.8381798737429	PPARG
GO_Biological_Process_2018	high-density lipoprotein particle assembly (GO:0034380)	1/13	0.01292602095289387	0.030515226679933	0	0	87.57894736842104	380.8381798737429	ABCA1
