Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	vesicle-mediated transport (GO:0016192)	90/411	1.1074951857129047e-05	0.0040392851456555	0	0	1.72702492211838	19.70677844717364	CLTC;SNAP23;SNX11;PTPN23;RAB43;ACTR1A;ZFYVE27;CHMP1A;TOM1;CPNE1;RAC2;TMED2;KIF1B;DENND5A;ERC1;VPS39;PLEKHJ1;NSF;VPS18;BCAS3;RALBP1;JAGN1;MIA;VPS33A;DENND2A;RHOG;CSNK1E;ARAP1;BET1L;ARFGAP1;DNM1;ARFGAP2;ACAP3;STX1B;RNF126;ACAP2;RAB35;VAMP1;KXD1;KIF20A;VAMP5;CSNK1G2;VAMP3;ARF6;CSNK1G1;RAB7A;CHMP5;NAPA;LRPAP1;TMEM87A;SPTBN4;STX12;TMED10;DCTN1;GOSR2;VPS4A;GOSR1;FAM109B;VPS26A;VPS26B;CDC42;ARFRP1;SNX1;CUX1;VPS53;MICALL1;CLTCL1;VPS52;STX4;RAB6A;YKT6;ATP9B;RAB11FIP3;RAB11FIP4;SNX5;CYTH1;SPAG9;UVRAG;GBF1;TVP23B;RAB11A;RAB10;EHD2;EHD4;RAB12;SGSM3;SPIRE2;SPIRE1;UBE2O;OSBPL1A
GO_Biological_Process_2018	endosomal transport (GO:0016197)	57/230	1.1423856174373342e-05	0.0040392851456555	0	0	2.0229272477908804	23.0205211334404	CLTC;ARHGAP1;PTPN23;AP4M1;TOM1;DENND5A;ERC1;VPS39;PLEKHJ1;VPS18;VPS33A;DENND2A;VPS37B;BET1L;DOPEY2;RNF126;HGS;RAB35;CHMP4B;CHMP6;UBA52;VAMP3;RAB7A;ARF6;CHMP5;TMEM87A;SDCCAG3;DCTN1;GOSR2;VPS4A;GOSR1;FAM109B;VPS26A;VPS26B;TGOLN2;ARFRP1;SNX1;VPS53;MICALL1;CLTCL1;MVB12B;VPS52;MVB12A;RAB6A;RAB11FIP3;YKT6;RAB11FIP4;SNX5;SPAG9;GBF1;RAB10;EHD2;EHD4;SNX17;RAB12;CHMP2A;UBE2O
GO_Biological_Process_2018	cellular macromolecule biosynthetic process (GO:0034645)	82/368	1.3720006339732722e-05	0.0042957103472419	0	0	1.764582356419091	19.757420699594856	RPL4;HBS1L;FEN1;RPL3;MRPS16;MCM7;LDB1;RPLP1;RPLP0;MRPL36;MRPL37;MRPL34;RPS15;MRPL41;ING4;EFTUD2;ING5;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;EPC1;POLL;POLE;UPF1;TIPIN;NCOA6;RPS5;RPL22;TOP3A;MRPS18B;MRPS18A;MRPS2;SARS;GTPBP2;GTPBP1;MRPS6;MRPL51;POLG2;MED20;DNA2;RPL28;RHNO1;PIF1;GTF3C2;SET;RPL12;IGHMBP2;RRBP1;GSPT1;RECQL5;CDC45;POLR2C;POLD2;RPS3;E2F1;RBBP8;POLR2E;RPL13;EIF4EBP2;POLR2F;ATRIP;ST3GAL2;ABCF1;TREX1;DONSON;RPA2;RPL35A;CDC6;RSL1D1;GOLPH3;RPS29;ERCC4;RPL27A;POLE2;RNPS1;MMS19;TCF3;RPS21;EIF4G1
GO_Biological_Process_2018	viral process (GO:0016032)	55/221	1.4173920542396263e-05	0.0042957103472419	0	0	2.033627110390316	22.703630380831104	RPL4;LRSAM1;RPL3;NUP188;CALCOCO2;RPLP1;RPLP0;RPS15;RAB43;PTBP1;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;DENR;B2M;AP2M1;RPS5;RPL22;AP1B1;VPS37B;NUP93;TBC1D20;NUP50;CHMP4B;GAS6;CHMP6;RPL28;UBA52;RAB7A;CHMP5;CTBP1;RPL12;VPS4A;NEDD4L;RXRA;MVB12B;AP2S1;RPS3;MVB12A;RPL13;PAK2;RANBP1;RPL35A;EIF2AK4;AP2B1;CD4;RPS29;EIF3L;RPL27A;CHMP2A;RPS21;EIF3A
GO_Biological_Process_2018	ribosome biogenesis (GO:0042254)	56/227	1.5653104955988122e-05	0.0044277416218838	0	0	2.010192750226951	22.242463685099526	RPL4;SETD4;RPL3;DDX49;RPLP1;RRP1;DIS3L;RPLP0;FCF1;MRPL36;PWP2;NOC2L;WDR46;RPS15;RPS16;RPS19;RPL18A;NOB1;RPS18;MTG1;RPL36;RPL35;RPS5;RPL22;DDX56;CSNK1E;DDX52;LSG1;MRTO4;SBDS;RPL28;UBA52;RPL12;NIP7;NOLC1;NOC4L;NOL6;RRP7A;EXOSC6;EXOSC5;EXOSC10;PDCD11;RPS3;RPL13;RRP36;EXOSC1;NOP14;NOP16;RIOK3;WDR18;RPL35A;RRP1B;EIF6;RPS29;RPL27A;RPS21
GO_Biological_Process_2018	positive regulation of viral process (GO:0048524)	18/45	1.7853103948015587e-05	0.0047344200032143	0	0	4.070987654320987	44.50946437278994	CTDP1;VPS4A;GTF2F1;SUPT5H;GTF2F2;CDK9;DDB1;TBC1D20;POLR2C;MVB12B;POLR2E;MVB12A;POLR2F;NELFB;NELFA;PPIB;NELFE;RAB7A
GO_Biological_Process_2018	Golgi vesicle transport (GO:0048193)	64/272	2.037628302293343e-05	0.0050856805215474	0	0	1.8900462318275495	20.414651934790125	PITPNB;SNAP23;USE1;GOLGA2;GOLGA3;ACTR1A;CAPZB;TMED2;SPTAN1;RAB8B;NSF;COG8;MIA;COG4;COPZ2;DYNLL1;NRBP1;ARFGAP1;BET1L;ARFGAP2;TAPBP;DYNC1LI2;TBC1D20;RER1;RAB35;PICK1;PREB;KDELR3;GAS6;ERGIC1;NAPA;SPTBN4;TMED10;DCTN1;ARL3;GOSR2;GOSR1;HTT;KLHL12;LMAN1;SNX1;CUX1;LMAN2;BNIP1;TBC1D14;STX4;KIF3C;RAB6A;YKT6;ATP9B;UVRAG;SEC24A;TRAPPC10;GBF1;DDHD2;YIF1B;RABIF;GOLPH3;TMEM115;VAPA;COL7A1;COPG1;SEC24C;COPE
GO_Biological_Process_2018	mRNA processing (GO:0006397)	66/284	2.3205081136366305e-05	0.0054699532923112	0	0	1.8599521340247307	19.847808292629672	PDCD7;CELF1;EIF4A3;AKAP8L;DDX42;HNRNPR;CWC25;USP39;CCAR1;EFTUD2;PTBP1;ALKBH5;MAGOH;IGFLR1;TXNL4A;SNRNP35;RBM5;SRRM2;USP49;NCBP2;BUD31;METTL3;THOC1;TFIP11;GTF2F1;GTF2F2;SRRM1;THOC6;DHX40;ERN1;DDX39A;PRPF6;DDX39B;HNRNPUL1;SRSF2;HNRNPH3;SNRNP25;AURKAIP1;SNRPC;SNRPA;SRSF9;ZCCHC8;DDX5;SF3B3;DHX8;U2AF1;U2AF2;POLR2C;POLR2E;POLR2F;RALY;SRSF10;CPSF4;PPIL1;SF3A2;FUS;SUPT5H;GTF2H4;LSM4;CHERP;LSM2;LSM7;SON;RNPS1;HNRNPC;SUGP1
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	33/113	2.498955268881164e-05	0.0055805616872962	0	0	2.524624060150376	26.75357424563126	RPL4;RPL3;RPLP1;RPL12;EIF4A3;RPLP0;GSPT1;SMG6;RPS15;RPS16;RPS19;RPL18A;RPS18;MAGOH;RPL36;RPS3;RPL35;RPL13;UPF1;NCBP2;RPS5;RPL22;RPL35A;UPF3A;RPS29;RPL27A;RNPS1;SKIV2L;ETF1;RPL28;UBA52;RPS21;EIF4G1
GO_Biological_Process_2018	retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	26/81	2.967341528082313e-05	0.0062952150518266	0	0	2.8902207792207792	30.131300252392258	NAPA;TMED10;PITPNB;HTT;USE1;LMAN2;BNIP1;TMED2;KIF3C;RAB6A;ATP9B;NSF;UVRAG;COG4;GBF1;COPZ2;ARFGAP1;TAPBP;ARFGAP2;GOLPH3;RER1;TMEM115;PICK1;KDELR3;COPG1;COPE
GO_Biological_Process_2018	RNA splicing (GO:0008380)	31/107	5.136485346743714e-05	0.0103781463458255	0	0	2.495235853497787	24.64433764853048	MAPKBP1;SF3B3;DHX8;PDCD7;EIF4A3;U2AF1;USP39;EFTUD2;PTBP1;RNF113B;KHSRP;MAGOH;TXNL4A;SNRNP35;SRSF10;SF3A2;NCBP2;LSM1;LSM4;SRRM1;SMU1;DDX19B;PRPF6;DDX39B;SRSF2;LUC7L3;RNPS1;SNRNP25;HNRNPC;HNRNPH3;TARDBP
GO_Biological_Process_2018	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	56/237	5.746528697084605e-05	0.0110829642098772	0	0	1.8980154377007	18.532848124707726	PDCD7;EIF4A3;DDX42;HNRNPR;CWC25;USP39;CCAR1;EFTUD2;PTBP1;MAGOH;IGFLR1;TXNL4A;SNRNP35;RBM5;SRRM2;USP49;NCBP2;BUD31;METTL3;TFIP11;GTF2F1;GTF2F2;SRRM1;DHX40;DDX39A;PRPF6;DDX39B;HNRNPUL1;SRSF2;HNRNPH3;SNRNP25;SNRPC;SNRPA;SRSF9;ZCCHC8;DDX5;SF3B3;DHX8;U2AF1;U2AF2;POLR2C;POLR2E;POLR2F;RALY;SRSF10;CPSF4;PPIL1;SF3A2;FUS;LSM4;CHERP;LSM2;LSM7;RNPS1;HNRNPC;SUGP1
GO_Biological_Process_2018	rRNA metabolic process (GO:0016072)	49/201	7.111208285716547e-05	0.0126960469857876	0	0	1.9760011750658608	18.87328773202151	RPL4;RPL3;DDX49;RPLP1;RRP1;DIS3L;RPLP0;FCF1;PWP2;WDR46;RPS15;RPS16;RPS19;RPL18A;NOB1;RPS18;RPL36;RPL35;RPS5;RPL22;DDX56;CSNK1E;DDX52;MRTO4;SBDS;RPL28;UBA52;RPL12;NOLC1;NOC4L;DEDD2;NOL6;RRP7A;EXOSC6;EXOSC5;EXOSC10;PDCD11;RPS3;RPL13;RRP36;EXOSC1;NOP14;RIOK3;WDR18;RPL35A;RRP1B;RPS29;RPL27A;RPS21
GO_Biological_Process_2018	ncRNA processing (GO:0034470)	54/228	7.221000629301617e-05	0.0126960469857876	0	0	1.903269144648455	18.149445008507644	RPL4;RPL3;DDX49;POP1;RPLP1;RRP1;DIS3L;RPLP0;FCF1;PWP2;WDR46;RPS15;RPS16;RPS19;RPL18A;NOB1;RPS18;RPL36;RPL35;DGCR8;RPS5;RPL22;METTL3;DDX56;SARS;CSNK1E;DDX52;MRTO4;SBDS;RPL28;UBA52;RPL12;NOLC1;NOC4L;NOL6;RRP7A;EXOSC6;EXOSC5;EXOSC10;PDCD11;RPS3;RPL13;RRP36;EXOSC1;NOP14;SMAD3;RIOK3;WDR18;RPL35A;RRP1B;RPS29;RPL27A;RPS21;AARS
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process (GO:0000956)	44/175	7.55294774614626e-05	0.0126960469857876	0	0	2.057644289077549	19.529076325753863	RPL4;DDX5;RPL3;RPLP1;RPL12;EIF4A3;RPLP0;GSPT1;SMG6;RPS15;EXOSC6;ZFP36;EXOSC5;RPS16;EXOSC10;RPS19;RPL18A;RPS18;DHX34;MAGOH;RPL36;RPS3;RPL35;RPL13;UPF1;NCBP2;RPS5;RPL22;LSM1;SAMD4B;RPL35A;UPF3A;LSM4;PATL2;RPS29;RPL27A;MRTO4;RNPS1;ETF1;RPL28;UBA52;RPS21;DCP1B;EIF4G1
GO_Biological_Process_2018	cytosolic transport (GO:0016482)	33/119	7.779807250305916e-05	0.0126960469857876	0	0	2.34766317787825	22.212166075389643	TMEM87A;DCTN1;GOSR2;CLTC;GOSR1;FAM109B;VPS26A;VPS26B;PTPN23;TGOLN2;AP4M1;ARFRP1;SNX1;LAMP1;VPS53;CLTCL1;VPS52;DENND5A;ERC1;RAB6A;YKT6;SNX5;PLEKHJ1;SPAG9;DENND2A;GBF1;BET1L;GAK;DOPEY2;RNF126;UBE2O;VAMP3;RAB7A
GO_Biological_Process_2018	translation (GO:0006412)	54/233	0.00013221882109530855	0.020777942885459	0	0	1.849561053471668	16.51852644942925	RPL4;CARS;HBS1L;RPL3;MRPS16;VARS;RPLP1;RPLP0;MRPL36;MRPL37;MRPL34;APEH;RPS15;MRPL41;EFTUD2;NARS;MRPL2;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPS5;RPL22;MRPS18B;MRPS18A;MRPS2;SARS;GTPBP2;GTPBP1;MRPS6;MRPL51;PPA1;RPL7L1;MRTO4;ETF1;RPL28;RPL12;IGHMBP2;RRBP1;GSPT1;RPS3;RPL13;EIF4EBP2;ABCF1;GATC;RPL35A;RSL1D1;RPS29;RPL27A;RPS21;AARS;EIF4G1
GO_Biological_Process_2018	protein targeting to ER (GO:0045047)	28/98	0.0001510232972379017	0.0209756411988392	0	0	2.4451751250893494	21.51283767612133	RPL4;RPL3;RPLP1;RPL12;RPLP0;SRP14;RPS15;SEC61A1;RPS16;RPS19;RPL18A;RPS18;RPL36;RPS3;RPL35;RPL13;PMM1;RPS5;RPL22;RPL35A;SRP68;SPCS2;RPS29;RPL27A;CHMP4B;RPL28;UBA52;RPS21
GO_Biological_Process_2018	mRNA splicing, via spliceosome (GO:0000398)	59/262	0.00015410297788523216	0.0209756411988392	0	0	1.7826014196164863	15.64747826870631	PDCD7;EIF4A3;DDX42;HNRNPR;CWC25;USP39;CCAR1;EFTUD2;PTBP1;MAGOH;IGFLR1;TXNL4A;SNRNP35;RBM5;SRRM2;DDX17;PRMT7;USP49;NCBP2;BUD31;METTL3;TFIP11;GTF2F1;GTF2F2;SRRM1;DHX40;DDX39A;PRPF6;DDX39B;HNRNPUL1;SRSF2;HNRNPH3;SNRNP25;SNRPC;SNRPA;SRSF9;ZCCHC8;DDX5;SF3B3;DHX8;U2AF1;RNF113B;U2AF2;POLR2C;POLR2E;POLR2F;RALY;SRSF10;CPSF4;PPIL1;SF3A2;FUS;LSM4;CHERP;LSM2;LSM7;RNPS1;HNRNPC;SUGP1
GO_Biological_Process_2018	protein modification by small protein conjugation (GO:0032446)	83/399	0.00015454344725710647	0.0209756411988392	0	0	1.6142516970701024	14.16511560734276	TOP2A;MOCS3;NUP188;KLHL36;UBE2D2;CCNF;ARRB1;UBE2Z;BACH1;HERC4;SENP5;TRIM28;SUMO3;ARIH1;BTRC;FBXO7;SKP1;RNF44;FBXW5;AREL1;USP5;ARRDC1;FBXW11;MUL1;TRPC4AP;RNF40;PIAS1;KLHL42;NUP93;DDB1;RNF168;CDC34;UBE2R2;NUP50;BIRC5;UBA52;KLHL18;CUL7;RNF34;ANAPC16;UBA7;KLHL17;DERL1;NEDD4L;DCUN1D2;UBR2;FBXO45;KLHL12;UBR1;RTF1;UBE2J2;RNF4;RNF135;RNF213;ZNRF3;TMEM129;TP53BP1;VHL;UBE2H;UBE2B;SMURF2;KLHL26;SMURF1;MIB2;KLHL21;KLHL22;WWP2;FBXL15;KLHDC8B;ISG15;UBE2G2;KLHL24;CHFR;CUL4A;ITCH;UBE2S;UBE2T;UVSSA;TSPAN17;RNF181;STUB1;SAE1;UBE2M
GO_Biological_Process_2018	cellular response to DNA damage stimulus (GO:0006974)	71/330	0.00015791609132027325	0.0209756411988392	0	0	1.683096370936661	14.732894430504238	TOP2A;BTG2;FEN1;CDKN1A;SMARCB1;MCM7;TRRAP;PHF1;NUDT1;PARK7;ALKBH7;BACH1;YY1;ENDOV;STK11;TRIM28;CCND1;CHCHD6;TLK2;POLH;BOK;UPF1;NCOA6;USP3;METTL3;CSNK1E;ZDHHC16;DDB2;DDB1;RNF168;DDX39A;RNF169;POLG2;RHNO1;RTEL1;UBA7;USP10;DOT1L;IGHMBP2;RNF8;HTRA2;FBXO45;ZBTB40;RECQL5;POLD2;RPS3;E2F1;RBBP8;TP53BP1;BAK1;BID;ATRIP;MCL1;MBD4;UVRAG;UBE2B;TREX1;FANCA;DONSON;MAPK14;GTF2H4;APTX;MAPK12;FBXO31;CUL4A;RAD52;RAD51;ERCC4;UBE2T;POLE2;MMS19
GO_Biological_Process_2018	peptide biosynthetic process (GO:0043043)	43/175	0.0001581947957489645	0.0209756411988392	0	0	1.9948115724256577	17.457959324182784	RPL4;HBS1L;RPL3;MRPS16;RPLP1;RPL12;RPLP0;IGHMBP2;MRPL36;RRBP1;MRPL37;MRPL34;GSPT1;RPS15;MRPL41;RPS16;RPS19;RPL18A;RPS18;RPL36;RPS3;RPL35;EIF4EBP2;RPL13;GGT1;ABCF1;GGT5;GGT7;RPS5;RPL22;MRPS18B;SARS;MRPS18A;MRPS2;RPL35A;MRPS6;RSL1D1;MRPL51;RPS29;RPL27A;RPL28;RPS21;EIF4G1
GO_Biological_Process_2018	RNA metabolic process (GO:0016070)	46/192	0.00017955992834348898	0.021632589821834	0	0	1.929851187543116	16.64496947054719	DDX5;DDX49;NUFIP1;DHX8;EIF4A3;DIS3L;DDX42;HNRNPR;DEDD2;DUSP11;DHX30;PTBP1;PCBP3;DHX34;POLR2C;PPP1R8;POLR2E;POLR2F;POLE;RBM5;RBM6;DDX17;RBM39;RBFOX2;NCBP2;DDX55;METTL3;DDX56;THOC1;LSM1;TFIP11;DDX52;GTF2F1;GTF2F2;DDX50;ADAT3;DHX40;SUPV3L1;LSM7;DDX19B;DDX39A;DDX39B;HNRNPUL1;SKIV2L;HNRNPC;HNRNPH3
GO_Biological_Process_2018	histone H2A ubiquitination (GO:0033522)	9/17	0.00018354306707188948	0.021632589821834	0	0	6.855431309904153	58.97769524907262	RNF168;DDB1;KDM2B;RING1;UBE2B;RNF8;UBR2;DDB2;SKP1
GO_Biological_Process_2018	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	9/17	0.00018354306707188948	0.021632589821834	0	0	6.855431309904153	58.97769524907262	SLC35F6;GSK3A;HIP1R;MUL1;ZNF205;BAK1;BID;HSPA1A;BOK
GO_Biological_Process_2018	histone H2A monoubiquitination (GO:0035518)	9/17	0.00018354306707188948	0.021632589821834	0	0	6.855431309904153	58.97769524907262	RNF168;DDB1;PCGF6;KDM2B;RING1;PCGF2;PCGF3;DDB2;SKP1
